freq,temp,b_pk,b_pp_half,waveform,b_form,crest_dB,duty_pos,purity,p_ml,p_se,in_dist,nn_dist,g4_ok,g5_ok,gate_pass
381236.6146524139,90.0,0.10492171649480556,0.10476745772466846,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,3745615.8594539454,1606515.841470218,False,1.6778331786031482,True,True,False
396430.578495587,90.0,0.10090039005516643,0.10075204354887349,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,3669297.252092465,1592742.2957044477,False,1.6830725256878298,True,True,False
412230.0889426152,90.0,0.09703318868014078,0.09689052783881705,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,3489840.2229917296,1579086.8381380478,False,1.5944069537694707,True,True,False
428659.2797016736,90.0,0.09331420523040605,0.09317701214001399,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,3306343.320590612,1565548.4563357881,False,1.519128409826186,True,True,False
445743.2463158624,90.0,0.08973775896910666,0.08960582406758302,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,3306343.320590612,1552126.1465426034,False,1.4596657133341404,True,True,False
463508.08449657244,90.0,0.0862983868845459,0.0861715086416963,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,4053612.774252418,1538818.9136092067,False,1.4185516926926613,True,True,False
481980.92998461734,90.0,0.0829908353454495,0.08286881995511157,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,4053612.774252418,1525625.7709182417,False,1.3981397221726315,True,True,False
501190.0,90.0,0.07981005207605898,0.07969271316006403,trapezoid_50,0.9115971117433664,2.353828151264451,0.5,0.9029058953037243,3671642.6775642773,1512545.740311172,False,1.4002567536121744,True,True,False
49960.0,90.0,0.800640512409928,0.7886670858484588,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,404503.6984672504,2513847.795493274,False,13.341422519900114,False,False,False
51951.12678171542,90.0,0.7699544259755746,0.7584399039994789,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,438358.7060780077,2492295.1927951938,False,12.60946207970457,False,False,False
54021.60876480931,90.0,0.7404444427811404,0.729371236990189,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,438358.7060780077,2470927.372439105,False,11.906250597131113,False,False,False
56174.608604740504,90.0,0.7120654864095386,0.7014166825127452,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,438358.7060780077,2449742.750184136,False,11.23075698688621,False,False,False
58413.41500276461,90.0,0.6847742080839969,0.6745335400630862,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,439966.9220545903,2428739.755372001,False,10.58199987194304,False,False,False
60741.44772941513,90.0,0.658528920452933,0.6486807457160422,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,439966.9220545903,2407916.8308105343,False,9.95904756587419,False,False,False
63162.262848194354,90.0,0.6332895339126295,0.6238188094002937,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,578751.4075538743,2387272.4326582123,False,9.361018478643365,False,False,False
65679.55814744948,90.0,0.6090174953704878,0.5999097545774077,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,578751.4075538743,2366805.0303097474,False,8.787082040256992,False,False,False
68297.17878873505,90.0,0.5856757293552748,0.5769170602327712,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,578751.4075538743,2346513.1062825434,False,8.236460265936568,False,False,False
71019.12318028537,90.0,0.5632285813844551,0.5548056050898525,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,578751.4075538743,2326395.156104242,False,7.708430125353342,False,False,False
73849.54908457315,90.0,0.5416417635020581,0.5335416139625403,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,735336.0644059271,2306449.688201157,False,7.202326930255184,False,False,False
76792.7799692789,90.0,0.52088230190393,0.5130926061636494,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,735336.0644059271,2286675.2237876677,False,6.717549023855607,False,False,False
79853.31161137689,90.0,0.5009184865703316,0.4934273458907536,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,754249.4206279457,2267070.2967565907,False,6.253564147188688,False,False,False
83035.81896442086,90.0,0.48171982282897907,0.47451579451359255,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,754249.4206279457,2247633.4535705354,False,5.809917978996486,True,False,False
86345.1632995237,90.0,0.46325698477450966,0.4563290646901394,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,754249.4206279457,2228363.253154041,False,5.386245503910232,True,False,False
89786.39963093423,90.0,0.44550177047325046,0.4388393762412748,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,843372.9031718808,2209258.2667867867,False,4.982286064607608,True,False,False
93364.78443755879,90.0,0.4284270588848358,0.42202001371663256,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,843372.9031718808,2190317.0779976775,False,4.597903196564862,True,False,False
97085.78369221666,90.0,0.412006768434901,0.4058452855868313,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,843372.9031718808,2171538.282459804,False,4.233110609663088,True,False,False
100955.0812108998,90.0,0.3962158171755433,0.3902904849997279,triangle_20,0.5697185793522106,2.159675488387172,0.201171875,0.8271568838737232,1380846.3823441,2152920.487886301,False,3.888105905191992,True,True,False
